id,rmse_mean,rmse_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,rolloff_mean,rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,mfcc21_mean,mfcc21_std,mfcc22_mean,mfcc22_std,mfcc23_mean,mfcc23_std,mfcc24_mean,mfcc24_std,mfcc25_mean,mfcc25_std,mfcc26_mean,mfcc26_std,mfcc27_mean,mfcc27_std,mfcc28_mean,mfcc28_std,mfcc29_mean,mfcc29_std,mfcc30_mean,mfcc30_std,mfcc31_mean,mfcc31_std,mfcc32_mean,mfcc32_std,mfcc33_mean,mfcc33_std,mfcc34_mean,mfcc34_std,mfcc35_mean,mfcc35_std,mfcc36_mean,mfcc36_std,mfcc37_mean,mfcc37_std,mfcc38_mean,mfcc38_std,mfcc39_mean,mfcc39_std,mfcc40_mean,mfcc40_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std,tonnetz1_mean,tonnetz1_std,tonnetz2_mean,tonnetz2_std,tonnetz3_mean,tonnetz3_std,tonnetz4_mean,tonnetz4_std,tonnetz5_mean,tonnetz5_std,tonnetz6_mean,tonnetz6_std,chroma_cqt_mean,chroma_cqt_std,spectral_contrast_mean,spectral_contrast_std
337749675992027136,0.12086992,0.07252502,2483.5892846622633,1136.2582936943609,2870.698746028326,613.84137238622,5174.544931041527,2141.5238398906054,0.0565102638912169,0.06269182784902404,-211.56598,122.958534,139.5452,40.73939,-27.79047,29.804638,41.39996,18.934893,-14.841993,19.683258,12.389191,11.702169,-5.6813517,11.861151,0.46394607,12.09255,-7.5624027,9.632607,-1.6885425,8.477628,-1.1505573,8.734335,-7.8041973,9.7833395,-4.3090096,8.992014,-4.974143,7.578213,-1.5643065,7.3460054,-5.0554657,7.973612,-3.716205,8.431139,-2.2367182,8.040209,4.931495,8.464163,-2.858667,9.471647,0.37677786,8.854889,2.455372,10.037902,0.6053706,9.439116,-3.1680148,9.682446,-5.016113,9.262276,-1.7982845,8.956796,0.43554622,8.043119,1.7120323,8.373667,0.781467,9.124221,2.0813513,9.213672,-0.53471076,9.101133,0.05770466,9.666825,-0.948731,9.472742,-1.9200411,8.788911,-1.4669386,8.975944,2.1239603,9.694034,0.34406874,9.46369,-4.1036687,10.18007,-2.087487,7.396705,-0.15722308,7.719904,0.31520906,0.33178344,0.3393864,0.30873916,0.46604395,0.3670699,0.3401486,0.30583468,0.22960372,0.24295044,0.2687672,0.30478585,0.27838534,0.26147753,0.43145925,0.3697003,0.33602735,0.286321,0.3255348,0.3011447,0.36745366,0.34105045,0.2900497,0.27989587,0.05281059127775779,0.14084135213443552,0.14382631955737932,0.12238556917772672,0.04278441106808749,0.17069419389090354,-0.08454695087412697,0.16374832237292952,0.02399061292890184,0.0673420819618511,-0.021386213194574965,0.06248495406520098,0.36711514,0.2744167,22.783799814499552,14.049872525174294
337749706371371008,0.2783011,0.10855298,1880.1961039718224,1236.7719271214803,2733.951739645162,783.9789994177767,3643.537089851773,2654.094835652725,0.03308799145043133,0.04383716947528024,-162.85135,82.97533,153.50107,37.118942,3.423669,23.520765,42.519512,21.546675,-3.6433775,18.392149,26.767715,14.500774,-3.5938945,13.850449,12.617565,11.645755,0.20740901,10.019357,-2.884115,10.888625,-5.094117,8.904986,4.134119,9.50431,-4.051751,8.674596,-4.617019,8.07073,-1.5279481,7.8308387,-5.805598,8.440409,0.4684569,8.543623,-8.812469,8.819533,-1.7667359,8.659151,-6.713078,8.817752,-2.783059,8.912777,-3.2013364,8.877755,-0.7208998,9.301339,-0.079944536,9.909845,1.9935251,10.522441,1.9177526,10.02659,-0.3330097,9.494188,-2.1940124,10.152423,-3.5257008,9.954974,0.68285,8.905335,0.18655817,9.121369,-0.28148386,8.888502,-2.181898,7.825163,-1.6013644,7.4886947,-3.2541223,8.8873205,-1.7444649,9.405531,-2.3868358,8.641383,-0.55760574,7.5561357,-2.2406144,7.5375185,-3.1347413,7.8691187,0.3609596,0.316534,0.367831,0.33176914,0.34742767,0.2915416,0.3770251,0.34482896,0.38942045,0.30812645,0.46231142,0.36834902,0.38894886,0.31164342,0.3230093,0.28872764,0.36449885,0.33904675,0.36201438,0.32395476,0.35808617,0.3254296,0.3190709,0.2716112,-0.1688663219543934,0.1384839754354992,-0.008164267373568707,0.13127215958701027,-0.04855448535302316,0.17905006775290708,0.02078145044450449,0.18301835138751946,-0.013021435206984556,0.07714154612267053,-0.0024014600425506885,0.07553291906634096,0.3581856,0.28302234,22.80689723098304,13.869265991879534
337749744329822208,0.28399336,0.13144459,3841.7888435260243,1236.209597497146,3839.3505103654966,530.4587525103417,8115.3976805472485,2154.496502248288,0.0885128440638309,0.0630661758480788,-60.474846,74.472565,113.7786,27.487288,-31.705702,17.456297,45.965824,19.167698,-22.707256,16.449791,33.07042,13.452988,-18.557499,10.377998,15.932468,12.383473,-10.886206,9.478174,11.121232,10.647783,-6.0766077,8.738419,9.71841,9.950008,-1.4456953,9.942016,-0.7975563,8.947044,2.0374353,8.068365,0.9884209,8.002802,2.7703102,7.659932,-0.6824938,7.400135,6.405993,8.212644,-2.2236035,7.7268877,6.760942,8.949811,-2.3424528,8.108734,3.7451997,8.465116,-6.0867724,6.813375,3.0121517,7.4745393,-2.1394076,6.9567432,2.089751,7.3800488,-2.155456,7.851347,1.665934,8.11691,2.0671747,7.977741,-1.0240948,7.111379,-0.19637223,7.8128877,-1.8820448,7.530143,1.0096446,6.9204555,-0.7511363,7.3673983,5.8442793,7.7689514,1.7129965,7.866795,2.6783783,7.3705544,-3.8509386,6.8570123,1.7755152,6.4755917,0.42532974,0.31350964,0.40252742,0.29311833,0.5056807,0.32346264,0.39760184,0.2749859,0.3512448,0.26501915,0.41026938,0.29441988,0.37786216,0.24889678,0.48529246,0.3255771,0.42581874,0.24989726,0.5197112,0.2954462,0.5839528,0.31426582,0.4966604,0.2857297,0.010514544606876597,0.05576485350997723,0.0649825477806406,0.058883584954531755,0.03672621304494299,0.11228899837060595,-0.0329623633205657,0.08044399206465667,0.015512024629199813,0.030286007307644067,-0.004422536797058368,0.03056921624470643,0.54687375,0.24506938,22.13266009057554,15.18826118308139
337749794548224000,0.104674175,0.057173587,1850.9172878998645,1194.2464664029967,2656.823901610276,903.4918302576159,3688.6430509012234,2834.204625561703,0.03356807209425068,0.03491774231221832,-255.66008,93.373764,148.81967,38.03986,12.33662,38.046925,44.293453,25.296135,2.752803,20.126965,21.357784,14.622606,-2.827674,16.246254,7.627247,12.049303,1.9871364,12.343949,1.9028343,11.154222,-0.9277514,10.315061,4.0761414,9.971725,5.0980616,9.471904,0.13460772,9.47619,2.3644142,8.06627,4.024499,7.89077,1.8077328,8.124759,2.5581086,7.698932,3.129594,7.540502,-3.0618656,7.731737,0.329064,7.775863,0.49089947,7.5211916,0.8373614,7.6937304,-1.768523,8.845257,2.734308,10.219595,-0.25389734,8.446435,-0.6688034,8.628018,-0.87086433,8.855715,2.6013596,8.172666,0.34540078,8.066279,-1.9514503,7.866883,0.42795372,8.217702,-1.341517,8.645478,-1.8662874,8.517545,-3.5197413,7.4087453,-1.3384308,7.505299,-0.7526483,8.162118,1.9012622,8.255991,-0.5712641,7.893773,-0.013272733,7.6893744,0.49982545,0.35086852,0.45090723,0.308321,0.45297945,0.3400221,0.40221265,0.294,0.41415733,0.3009479,0.45561537,0.33767304,0.3958846,0.27157462,0.41672072,0.30918095,0.41576663,0.3022577,0.4422183,0.33766463,0.41235638,0.3182888,0.430298,0.32880986,0.02282481665892052,0.1152371706783705,0.05084729799995282,0.11887996476327933,-0.036341002675047286,0.15079137420682295,-0.038857801314824233,0.13995071986168142,0.001018932102578506,0.05714658993053097,-0.008020696566233823,0.05813708378312901,0.42156982,0.27592868,21.887017519549765,13.841672901648352
337749827184103424,0.21652833,0.10494108,1952.6870798418463,1344.0459799514097,2831.869856085039,979.348600717507,4058.8913577021744,2967.120953955216,0.031752226136445176,0.03960000368569989,-190.66113,87.82385,149.6594,39.205547,13.486222,20.926289,49.429783,25.312115,-2.1295865,16.603266,20.42963,12.628691,-8.374432,13.635539,9.898422,14.475853,-6.9570613,10.926766,-3.0973966,9.876098,0.6903372,9.350045,-5.876827,8.315625,-1.7886431,7.971423,-3.1834166,8.145398,-2.2156355,8.085738,-1.7668084,7.6533613,-0.3702352,7.92819,-4.122266,7.7381105,1.8365104,7.7572203,-0.70997757,7.451351,4.0953197,7.876543,2.5223517,8.343961,3.93746,9.624599,1.6418252,9.061406,1.3366675,8.783322,1.1406507,8.112503,0.5333999,9.23736,1.7660757,9.063399,-0.31004322,8.435766,0.98785603,8.124548,-1.7076888,8.311782,-1.3368702,7.9219117,-0.39113742,8.2004595,0.2711503,7.9396696,-1.2961553,7.974139,-1.4598796,7.6778603,-1.8584001,6.7920017,-2.5715983,7.25009,-3.3445065,8.180291,-1.0812982,7.361622,0.38253477,0.30913642,0.4471658,0.34473023,0.40932447,0.30062798,0.40563157,0.32105765,0.37690896,0.2976444,0.34881866,0.26921046,0.45554605,0.37206602,0.37670082,0.27294087,0.37640053,0.32478824,0.33391345,0.2701861,0.37128356,0.2975852,0.39148217,0.33164907,-0.025100434817031794,0.1754721020738269,-0.1720866539914157,0.17778296697898033,0.026441388825370015,0.21140153568687944,-0.037673239525060576,0.20798713614394873,0.000449617930165985,0.08768009910121463,0.006458195909902344,0.08464012868076337,0.3260623,0.28264368,22.43825487644334,13.658441727133459
337749891814133760,0.23058082,0.10298984,2860.3302349339638,1266.9958652066207,3555.482992641511,744.4857243308288,6419.230893456768,2849.746636739035,0.05464550674074628,0.04691543184366701,-125.036026,77.14639,130.6892,30.33004,-7.5420694,24.641037,47.99962,20.070599,-4.884844,16.951023,27.414646,14.209791,-13.2304,14.301919,21.173449,13.124009,-7.911879,11.155274,7.0027895,12.195121,6.9853883,12.113578,1.9646773,9.566901,-4.4821935,8.105444,0.83460265,8.525619,-0.4061613,7.863608,-0.8168378,7.437923,2.489181,6.8662944,-2.8996053,7.5982,1.9524823,7.7029624,1.5940073,8.529571,3.477488,8.669042,-1.4675597,8.993881,5.9640555,10.766509,-2.175722,9.567187,1.516522,8.851484,0.067658104,9.292252,7.0501122,11.069703,1.525871,11.80096,3.7919364,10.718033,4.3810706,9.100847,-0.38270488,8.61804,-2.4876924,9.2153425,-1.0524762,8.864228,1.6739047,7.848393,-2.427225,7.9740686,1.9712439,7.855438,-3.176922,8.337381,-1.2634603,8.186205,-2.6904008,7.15659,1.705282,7.197403,0.5398127,0.31974056,0.48586762,0.26967788,0.5565026,0.26971242,0.61215824,0.30895787,0.49534127,0.26941797,0.4543811,0.31147844,0.41281703,0.25754493,0.48081005,0.28744864,0.4764296,0.28088653,0.45495808,0.27143887,0.47566813,0.2865248,0.45261037,0.2670454,-0.05929482389461511,0.14187389398753728,0.10374749976618888,0.12243982050369513,0.0742826994616657,0.14110039354480114,0.10828093900945944,0.14928195524132482,-0.023502955358943294,0.060745005499207985,0.03574492032314702,0.060167237412851494,0.43515667,0.2750119,22.961940224579024,14.4311016414823
337749935384563712,0.09000894,0.056542296,1162.8757448790159,1078.5896329601937,1816.9514891704096,1081.5217801090819,2072.351183535448,2585.6058162305335,0.02798604633084577,0.03060661669310954,-330.69565,85.72078,171.54599,50.43574,41.48752,26.347715,9.8926,24.649662,1.1667032,15.212869,15.726374,12.998517,1.5495794,12.957937,-1.582684,11.318875,-7.3915133,10.648774,-6.522321,8.062194,-4.421593,9.686153,-4.5938315,8.950946,-6.0142393,9.251531,-10.567693,9.309729,-8.58538,9.449908,-7.1398377,8.762299,-5.657901,8.456484,-3.9786837,8.472377,-3.9616406,7.595323,-4.8018126,7.7803426,-1.8195077,7.5041375,-2.5613863,8.632823,-3.201228,8.545015,-3.224892,8.188978,-3.4949598,8.680583,-3.2051904,7.6482844,-2.9157412,7.7997217,-3.6576672,7.9964986,-4.351758,8.12124,-4.537511,8.9183035,-3.5197763,8.56402,-0.8850524,7.8253083,-0.9283475,7.7910385,-3.0955024,8.120261,-4.631627,8.566237,-3.5729609,8.5980425,-3.4488604,8.635618,-3.2082546,10.919626,-2.6801353,10.336155,-2.5634937,7.1290627,0.37153524,0.30169594,0.46387303,0.36504418,0.32034037,0.2651111,0.2217996,0.21001247,0.24688326,0.30054548,0.27495974,0.23989575,0.43447387,0.3703412,0.32175303,0.23793495,0.33600187,0.27426898,0.39057076,0.32643044,0.34197763,0.2739854,0.36797458,0.33846098,0.10533625455935229,0.16523305145469538,-0.2620657733182889,0.1393330575446799,-0.05752982816297557,0.28156378695916506,-0.0616732338309034,0.20973142033468298,-0.011409346686258664,0.11346660384552544,0.006992314041352349,0.09221098697627256,0.29473996,0.2875265,23.72832332588087,11.31032020366327
337749965252202496,0.118822604,0.06710745,1849.311554598132,1788.5718091743095,2702.4650660999137,1147.8411357849418,3640.136368596119,3749.6034509873484,0.041805338719522606,0.0864724969679047,-292.18164,93.98506,144.06662,45.772938,27.722403,26.32442,39.85704,19.79505,15.066565,18.237095,29.983395,15.119089,0.8391805,14.719696,11.821116,11.375627,3.5076513,10.76006,2.538829,11.688521,0.38999313,10.420502,-1.5182228,9.034662,-3.020913,9.002969,-0.2039251,7.6977663,-3.298555,8.307063,-4.28189,9.004706,3.249283,8.671199,-1.0005078,8.248167,-4.352374,8.963465,-5.0059476,8.549079,0.9362007,9.114776,-4.5273547,10.066116,-1.433865,9.032012,-1.3631107,9.358552,-0.44237477,9.192836,1.3626404,9.272433,-2.0670815,9.064583,1.3394748,8.658879,1.8925152,8.643167,0.68052423,8.10424,1.5932277,8.617307,-3.0498981,9.212546,-0.6643581,9.044367,1.4442339,7.8819394,-3.1382763,7.068231,-2.8379982,7.8879094,-3.275057,8.99719,-2.2712274,8.1703,-0.72092324,7.3905015,-1.0309327,6.990988,0.4806445,0.36462718,0.4176408,0.29210928,0.411257,0.32291132,0.40142488,0.30329117,0.4327885,0.33268604,0.41845155,0.31501594,0.4103035,0.29868767,0.47180355,0.33284682,0.4522934,0.3013735,0.4516937,0.3421636,0.42148125,0.29718173,0.44528982,0.30030987,0.13872686141969792,0.1511243828593245,0.1058041005590455,0.18317202560809395,0.005350673515700317,0.2025500256163315,0.08317980768078574,0.20552932934971999,0.003192558770309395,0.07464331412307064,0.031423856477173245,0.09627527239767888,0.333593,0.29646352,23.038135174880193,13.5691844733046
337750012278738944,0.16666631,0.03239926,2472.621636869168,1228.155307276883,3002.37277065957,892.2087363006227,5176.671584321252,2939.0483571390764,0.05624095169642128,0.03533969112635998,-168.83344,85.34162,137.56667,33.720783,-13.1814165,34.958897,66.80366,17.108656,1.260318,14.961463,29.76118,11.619233,-3.9516678,11.043444,13.585676,10.500678,-5.920688,9.902059,10.329875,10.482523,0.81083196,9.156712,4.55006,8.739693,1.7164427,9.229002,6.8292675,9.235911,-0.26101843,10.722743,4.509088,10.800066,1.0554178,9.359414,-6.468597,9.023051,6.0215116,10.164147,-5.162682,8.824541,7.339783,9.114579,-1.0657235,9.05488,3.6261122,11.664424,-0.67868006,12.136786,-2.1523566,12.24139,-3.1432621,12.078883,1.3016572,11.098461,1.4737405,10.153062,0.9066797,8.061496,-0.571789,9.014904,-0.49952963,6.5938554,-0.27412507,7.766023,-4.4769626,7.10505,-1.6914276,8.6843815,-0.80976796,9.193666,3.7905343,11.294678,-6.1884823,11.706256,-7.3477645,12.069474,-2.6458156,8.861772,4.664785,7.2156754,0.41244006,0.25747123,0.46362475,0.23411311,0.6510095,0.3040947,0.48483667,0.2231004,0.47105914,0.27263552,0.38042715,0.20072044,0.49469692,0.26190817,0.60213745,0.31295675,0.45418972,0.25846928,0.47345775,0.30166566,0.39775884,0.21888927,0.48838302,0.287473,0.2586493013384797,0.17162967864554113,0.19445632808549032,0.215432164953763,0.13026465299923212,0.19823556641341136,-0.030673693844231617,0.2248510851411664,0.02855339432431836,0.08608081231491484,-0.020202814765645175,0.09266049273574711,0.27942014,0.26922968,24.02905951575065,14.338539962153122
337750066863411200,0.09640612,0.04179969,2695.058929465129,1407.9500740740216,3408.461572590859,986.9383107108204,5777.294679912042,3500.1664364806197,0.0660207684411723,0.04966143271608644,-239.95871,106.367294,124.72531,34.907402,1.1021336,36.22114,49.809704,18.749407,-0.48317745,15.291713,34.695328,14.202288,5.614977,11.10105,18.081484,9.957888,-6.6789913,10.443855,11.169576,11.402979,-6.7563953,10.834294,8.637127,11.449828,0.17381307,9.986396,3.2679331,9.552851,-6.9547715,11.842168,2.1650398,12.247426,3.5310235,11.088794,-5.557503,10.2135105,8.059719,11.175805,-6.28005,10.768146,6.6586003,10.658555,-2.1621027,10.806134,2.1485844,12.34052,-0.8756372,11.2267065,0.84376454,12.111328,-1.0996759,12.819772,1.1630642,12.993138,-5.3846188,9.248905,-2.2461762,9.439008,0.950221,8.081167,1.8243754,10.24565,3.3094113,10.110932,-1.3033862,11.038529,2.38429,8.526543,-2.6784718,12.142766,-5.3356013,13.195523,-6.611696,11.554915,1.9226379,11.753721,2.3225305,10.460733,3.2010694,10.082794,0.49183732,0.34631333,0.3460911,0.25486204,0.31943786,0.24139293,0.41091788,0.3224297,0.39539433,0.28926444,0.49935243,0.36827078,0.37257826,0.2721403,0.43379596,0.32315925,0.46251607,0.34305313,0.3552525,0.2651558,0.41739458,0.32604808,0.38365847,0.25540775,-0.2169927667622291,0.19400190613915108,0.28092903782273454,0.18845212505595071,-0.003512384544452548,0.3282313846445454,0.07014956098674106,0.20037280611539893,-0.02458029332356271,0.11468427509586587,0.044794353835589384,0.0856958105321958,0.27615643,0.28287417,24.582168056477425,14.413830771205305
337750174740910080,0.23614487,0.119786635,1488.8765775108184,857.8267291362034,2264.931904914165,762.8201025918446,2891.9982591763464,2123.63074077137,0.027296084872518098,0.023256455585654583,-176.01134,85.15478,173.70244,36.228165,6.4352703,30.597921,34.040546,22.138151,1.673549,16.921812,14.159888,11.660399,-1.9024223,12.358616,7.1385984,10.421604,0.7517725,9.406237,-2.9060743,9.218494,2.9890487,10.002714,-3.6248739,8.015487,0.14318137,8.017382,-0.07426296,8.018309,-4.0463953,8.111548,-3.8426132,8.357569,-1.458523,7.7178617,-4.041382,7.581704,-2.0915802,7.324787,-0.3688784,7.0171247,0.7900073,7.2690783,0.61406267,8.018893,2.2535124,8.2152815,2.0971105,7.7913494,1.7364589,7.6977015,0.84839004,8.164311,0.8203558,7.8593326,-1.5995663,7.0303907,-2.8883245,6.6240363,-1.6921996,6.796996,-2.1001308,6.097891,-1.5423205,6.760224,-1.5923327,7.2506094,0.1742603,7.4658923,1.0236115,7.5003657,0.38248158,7.318415,-3.6784678,8.065576,-5.462255,8.877664,-2.8012977,7.720197,0.14735086,6.990594,0.37932932,0.30009666,0.29407623,0.24405023,0.35931993,0.25725645,0.47663984,0.30088726,0.5895497,0.32676858,0.46919295,0.27845842,0.5149347,0.2997547,0.5327482,0.32419991,0.36949536,0.2608619,0.33029884,0.29633728,0.36753806,0.2681604,0.4527467,0.32998213,0.11686403423096432,0.13572671645941872,-0.09421823767177187,0.15202982216712416,0.13465089037089548,0.15012555254436274,0.05576463761289006,0.17884785820155208,0.024760990436785816,0.07068166652631086,-0.0022790127560772737,0.07832745045093259,0.36246747,0.27457392,21.681670408201157,13.07930226642645
337750228176343040,0.14769235,0.09212167,1676.8404530057257,962.2494758555122,2451.7206469100765,850.8838317565051,3508.780072704234,2432.352801305433,0.030898223824296047,0.0350165849483779,-216.96057,98.46223,149.64905,36.02534,2.0182517,27.86811,33.234375,20.187956,8.947578,17.588293,21.961508,14.104319,0.31025282,11.335815,7.3872366,10.135763,2.129728,8.690432,-1.8326647,10.439261,1.5309714,7.8914223,-1.8963618,8.627293,-4.2644343,8.884918,-5.024742,8.144431,-1.9244374,7.953813,-4.007404,7.4115562,-3.465364,7.4405065,-2.6741443,7.3615427,-5.817678,7.508392,-2.8457842,6.9509506,-0.18387032,7.5759864,-5.2014008,8.235362,-2.652441,8.586243,-1.3130676,7.945256,0.23102807,8.275421,-0.8161389,8.162708,0.6567974,9.229096,2.8477528,9.733558,4.3121266,9.500155,3.9837763,8.139271,2.0269573,8.22227,-1.7242036,9.204604,-2.9009485,8.908238,-0.25461423,7.854467,0.94783336,7.3205132,-0.877694,7.8741007,-6.2868247,8.01006,-7.64971,8.258472,-5.6547346,6.9211326,0.1055691,7.539073,0.46496078,0.35641155,0.4059244,0.27462086,0.5191774,0.3073817,0.52966243,0.33981344,0.37844256,0.26845962,0.29204652,0.2840325,0.30088988,0.25286707,0.42244574,0.34472626,0.3798296,0.31934354,0.37289572,0.311868,0.3968714,0.3020589,0.39505917,0.27279514,-0.07170824384608605,0.16402906935958073,0.15777812958512372,0.14806055507659704,0.08759592908888814,0.13498348021350573,0.05860311593833335,0.20075320879520442,0.0012153829635840766,0.06593086791645873,0.003202015935152524,0.08657039024987029,0.38388765,0.2775066,22.900123508620688,13.093428117151092
337750291007016960,0.20419534,0.068467796,2013.8336367638983,1043.971800314529,2561.8336461665863,723.8853550537402,3905.3566893061407,2244.137587237666,0.0447326854385267,0.03966118991913537,-148.39375,86.94811,164.85063,36.071682,-29.586975,27.596773,37.095245,19.64143,-4.210886,16.981234,18.030231,11.591766,-8.157981,11.906239,11.255259,10.655303,-1.7343467,10.688739,8.598713,10.503654,4.632857,9.08434,2.5768504,8.856025,6.4535294,7.8037534,4.962002,7.828118,-0.54633754,7.2543626,-1.5799767,7.404539,4.1035824,7.648585,-2.6565914,7.353544,-1.782592,7.977508,-1.4399339,8.588789,1.5994735,8.026532,-0.13977617,9.201807,3.3284454,9.8274765,1.3693924,9.87362,1.3735795,9.764577,-1.0765721,9.099972,0.9638881,9.5589285,-2.116488,9.235237,0.38943687,8.482403,-1.5841739,8.48161,0.72798765,8.345485,-3.308174,7.5182834,-6.2228723,7.609632,-2.1471233,8.02809,-4.9430065,8.02035,0.8998571,7.2774663,-3.401312,8.555252,-1.7268089,9.086477,-3.2446225,8.11857,-2.5083456,7.130585,0.3419984,0.27572763,0.44480017,0.31591412,0.4531703,0.33767512,0.40559766,0.30323702,0.44355944,0.3333093,0.37400526,0.27073485,0.4493252,0.32609352,0.35228994,0.28980023,0.3364956,0.27597174,0.39121798,0.3327331,0.3129672,0.25137195,0.33326524,0.28583726,0.12353242022279762,0.1624625470295172,-0.02348828356747777,0.1318949619050973,-0.03460581652466755,0.13847028400312356,-0.06347625285428823,0.2058809267545224,-0.008604726280550864,0.08708117077909297,-0.004351251300678337,0.06437652674128186,0.417099,0.26178664,21.34577182778472,13.628279082889524
337750328420208640,0.15002503,0.073396236,1469.8527691504855,1137.06706432567,2325.4837606607625,851.5060752902508,2693.9565983211164,2440.4634210501795,0.026158831834299793,0.038769462791420135,-246.91724,74.28685,160.09567,35.820595,16.270267,22.67394,32.431652,19.057858,13.833256,20.206877,28.205904,14.224059,-6.2481585,17.979113,10.199454,10.423772,8.833409,10.279862,-7.295675,11.810934,-3.1697178,11.552106,-5.0898385,11.005749,-11.082835,9.164396,-5.914518,9.616303,-0.48865643,7.97086,-4.970644,9.438774,0.21612254,8.229245,-0.8332426,7.8130627,-7.7508373,8.479883,-5.626016,7.971987,3.1250923,9.02806,-3.8264298,9.488509,1.9396192,8.441621,0.9276327,8.440287,-5.724035,9.262462,-4.304613,9.277967,-9.230444,10.15288,-4.0552907,8.848075,-2.4975867,7.869682,-1.8950914,8.125521,1.0333673,8.912714,-0.3914482,9.340857,1.4349473,9.29361,2.8120685,8.774675,-2.0380578,7.124792,-6.122825,8.380972,-6.9080315,8.622545,-5.258862,7.9067664,-0.75615007,6.8901863,1.0246894,6.6090717,0.58330345,0.38682544,0.41733015,0.2770451,0.32161763,0.2691445,0.30101043,0.2716049,0.3371883,0.31322247,0.34662881,0.31589264,0.340794,0.2629157,0.47574386,0.35599506,0.40460765,0.28963563,0.36563358,0.31910858,0.3744866,0.2880032,0.44199717,0.2986678,0.1660719936700043,0.165038231821965,0.24488579887528877,0.23216465264798217,0.05775869234175188,0.2580330700811824,0.11872134431919305,0.2472021686532436,0.006391703098762471,0.10133752871155911,0.01334109451450493,0.11656578517855945,0.25902963,0.28609255,24.473894280983846,13.067833070409884
337750374603689984,0.13567792,0.07310204,2709.813224550485,1287.894928331784,3125.8565438421397,914.0079440818722,6031.992852981227,2856.5182025815557,0.057666222958836624,0.03893859430131309,-169.50215,95.978,138.17352,31.01875,-17.632212,21.390207,45.716984,23.675983,-8.621893,21.402975,23.731796,17.078392,-9.781924,12.631421,15.510963,12.233015,0.98272526,10.937001,-3.2518287,11.247377,-1.964814,9.192097,-1.1796973,9.142522,-3.0023594,8.227231,-4.147425,8.070634,0.05105119,7.7973456,-5.608641,7.9125705,-1.0617139,6.917614,-3.4310503,7.1290884,-3.3557081,7.021063,-8.043893,7.011283,-1.4359779,6.85343,-2.070452,7.0532618,-3.3819697,7.0765758,-4.721226,6.9235687,1.9280461,6.835461,0.6330535,6.6848044,-0.80751204,6.537308,0.4166913,7.4845004,-1.3388476,7.467112,-2.843782,7.4181705,-3.6952803,7.3222456,-2.704488,7.505031,-4.5251102,7.4585075,-1.8954711,6.626504,-0.80724394,6.956527,2.073036,8.05518,0.7661367,7.9296308,1.386371,7.353623,-1.9564528,6.7282944,-3.294563,6.341187,0.40789357,0.2959388,0.37347627,0.25008848,0.45879123,0.2962744,0.4205868,0.28977713,0.3894263,0.23984335,0.5560722,0.33551583,0.43900135,0.24920127,0.43173507,0.3147559,0.38059807,0.24655427,0.43981755,0.26501092,0.57001925,0.3147088,0.4701457,0.26967946,-0.07556241295281643,0.17141872493705285,0.2176118200765753,0.1396028441053376,0.031594354090934244,0.20303435361833913,-0.08015576184533377,0.2045692012946086,0.020036301174469244,0.0707727965647383,-0.005559760901604183,0.09119386177155636,0.34535322,0.27556342,22.678574392085796,14.447774218464877
